,value,geometry,latitude,longitude,region_id,impf_
17699,583039237.1216085,POINT (17.97916666666673 40.39583333333363),40.39583333333363,17.97916666666673,380,1
17700,1369533677.2142026,POINT (18.020833333333396 40.39583333333363),40.39583333333363,18.020833333333396,380,1
17701,1860082610.8125503,POINT (18.06250000000006 40.39583333333363),40.39583333333363,18.06250000000006,380,1
17702,1184528233.3482263,POINT (18.10416666666673 40.39583333333363),40.39583333333363,18.10416666666673,380,1
17703,2689651876.58793,POINT (18.145833333333396 40.39583333333363),40.39583333333363,18.145833333333396,380,1
17704,1116839357.1684718,POINT (18.187500000000064 40.39583333333363),40.39583333333363,18.187500000000064,380,1
17705,169529982.05812842,POINT (18.22916666666673 40.39583333333363),40.39583333333363,18.22916666666673,380,1
17706,40711162.72700926,POINT (18.270833333333396 40.39583333333363),40.39583333333363,18.270833333333396,380,1
17707,1293077543.8517046,POINT (15.020833333333375 40.35416666666696),40.35416666666696,15.020833333333375,380,1
17708,244359361.3083668,POINT (15.062500000000039 40.35416666666696),40.35416666666696,15.062500000000039,380,1
17709,35029722.613689296,POINT (15.104166666666707 40.35416666666696),40.35416666666696,15.104166666666707,380,1
17710,8908783.22598107,POINT (15.145833333333375 40.35416666666696),40.35416666666696,15.145833333333375,380,1
17711,3384719.4287370434,POINT (15.187500000000043 40.35416666666696),40.35416666666696,15.187500000000043,380,1
17712,13139552.323912574,POINT (15.229166666666707 40.35416666666696),40.35416666666696,15.229166666666707,380,1
17713,5903892.493830365,POINT (15.270833333333375 40.35416666666696),40.35416666666696,15.270833333333375,380,1
17714,2466281.886274142,POINT (15.312500000000043 40.35416666666696),40.35416666666696,15.312500000000043,380,1
17715,15727835.851472288,POINT (15.35416666666671 40.35416666666696),40.35416666666696,15.35416666666671,380,1
17716,7781430.727793515,POINT (15.395833333333375 40.35416666666696),40.35416666666696,15.395833333333375,380,1
17717,39178.40505203757,POINT (15.437500000000043 40.35416666666696),40.35416666666696,15.437500000000043,380,1
17718,2273601.593195939,POINT (15.47916666666671 40.35416666666696),40.35416666666696,15.47916666666671,380,1
17719,53156615.08457592,POINT (15.520833333333378 40.35416666666696),40.35416666666696,15.520833333333378,380,1
17720,298956376.7073803,POINT (15.562500000000043 40.35416666666696),40.35416666666696,15.562500000000043,380,1
17721,380047249.7052478,POINT (15.60416666666671 40.35416666666696),40.35416666666696,15.60416666666671,380,1
17722,158953408.70946494,POINT (15.645833333333378 40.35416666666696),40.35416666666696,15.645833333333378,380,1
