,Unnamed: 0,Unnamed: 0.1,Source,Size,Rate,Loss,Expected loss
2255,2255,2255,TNCS008,5.0,0.230767516168217,3.0635489430306e-255,7.069675802429382e-256
10509,10509,2016,ITCS053,5.7,0.04604417285294149,2.8934505992601215e-255,1.3322653953378017e-256
5830,5830,5830,TNCS008,5.2,0.14560445919378828,2.694045879301276e-255,3.9226509329891606e-256
2254,2254,2254,TNCS008,5.0,0.230767516168217,2.4524614970968613e-255,5.659484481832296e-256
2819,2819,2819,ITCS016,5.1,0.1833051537496071,2.300192025958656e-255,4.2163705297197164e-256
6926,6926,6926,MTCS001,5.3,0.1156577330393856,2.288285605804875e-255,2.6465792571404902e-256
4168,4168,4168,TNCS008,5.1,0.1833051537496071,2.271313753640797e-255,4.163435168247235e-256
9788,9788,1295,ITCS053,5.6,0.057966179269611263,2.2110353827590666e-255,1.2816527336846562e-256
8146,8146,823,MTCS001,5.4,0.09187020291738728,2.077658555515309e-255,1.9087491308823717e-256
4720,4720,4720,ITCS016,5.2,0.14560445919378828,1.9819413854541886e-255,2.8857950358284464e-256
7208,7208,7208,TNCS008,5.3,0.1156577330393856,1.9644239873638945e-255,2.272008251066987e-256
2253,2253,2253,TNCS008,5.0,0.230767516168217,1.95412230448428e-255,4.5094795049474957e-256
11654,11654,3161,ITCS068,5.9,0.02905190903207895,1.8873666510116308e-255,5.48316042553694e-257
6579,6579,6579,ITCS055,5.3,0.1156577330393856,1.8837876926257575e-255,2.1787461405659006e-256
3741,3741,3741,MTCS001,5.1,0.1833051537496071,1.7803367714822464e-255,3.263449056226323e-256
2252,2252,2252,TNCS008,5.0,0.230767516168217,1.5498216569346585e-255,3.576484942745217e-256
9863,9863,1370,ITCS080,5.6,0.057966179269611263,1.4995634238113374e-255,8.692396225080004e-257
1702,1702,1702,MTCS001,5.0,0.230767516168217,1.4936760237323277e-255,3.44691905956728e-256
4167,4167,4167,TNCS008,5.1,0.1833051537496071,1.4890356599786341e-255,2.729479105910312e-256
5829,5829,5829,TNCS008,5.2,0.14560445919378828,1.4645604462673584e-255,2.1324653173537194e-256
2820,2820,2820,ITCS016,5.1,0.1833051537496071,1.4610870490600884e-255,2.6782478616951924e-256
8378,8378,1055,TNCS008,5.4,0.09187020291738728,1.3054646392008158e-255,1.1993330130485271e-256
9021,9021,528,ITCS082,5.5,0.07297509610712982,1.260842338988481e-255,9.201009086362277e-257
2251,2251,2251,TNCS008,5.0,0.230767516168217,1.223490627469428e-255,2.823418931562132e-256
10560,10560,2067,ITCS068,5.7,0.04604417285294149,1.183825807022963e-255,5.450828008633826e-257
4721,4721,4721,ITCS016,5.2,0.14560445919378828,1.0573840428977739e-255,1.5395983172627182e-256
9327,9327,834,TNCS008,5.5,0.07297509610712982,1.0466883110770439e-255,7.638218009505667e-257
7207,7207,7207,TNCS008,5.3,0.1156577330393856,9.849003570793128e-256,1.1391134256947471e-256
11154,11154,2661,ITCS068,5.8,0.03657418654161676,9.717476441657424e-256,3.554087960909448e-257
4166,4166,4166,TNCS008,5.1,0.1833051537496071,9.709889281150034e-256,1.779872747572869e-256
2250,2250,2250,TNCS008,5.0,0.230767516168217,9.614290190641008e-256,2.218665867014679e-256
2821,2821,2821,ITCS016,5.1,0.1833051537496071,9.291024089718878e-256,1.7030925992572222e-256
5476,5476,5476,MTCS001,5.2,0.14560445919378828,8.674460690561867e-256,1.263040157647036e-256
5828,5828,5828,TNCS008,5.2,0.14560445919378828,7.91871941724246e-256,1.1530008582549388e-256
2249,2249,2249,TNCS008,5.0,0.230767516168217,7.520390639791148e-256,1.7354618685593116e-256
9016,9016,523,ITCS080,5.5,0.07297509610712982,7.092430969907537e-256,5.175708316621865e-257
8939,8939,446,ITCS055,5.5,0.07297509610712982,6.885353547350659e-256,5.0245933684948155e-257
10573,10573,2080,ITCS080,5.7,0.04604417285294149,6.597297535740369e-256,3.037671080979145e-257
9811,9811,1318,ITCS055,5.6,0.057966179269611263,6.430769732774701e-256,3.7276715117160846e-257
4165,4165,4165,TNCS008,5.1,0.1833051537496071,6.298338065872613e-256,1.1545178275317825e-256
7869,7869,546,ITCS055,5.4,0.09187020291738728,6.014783735939732e-256,5.5257940232498386e-257
2822,2822,2822,ITCS016,5.1,0.1833051537496071,5.908767755160173e-256,1.0831075818303562e-256
2248,2248,2248,TNCS008,5.0,0.230767516168217,5.855706675063785e-256,1.351306884814118e-256
4722,4722,4722,ITCS016,5.2,0.14560445919378828,5.613197993387877e-256,8.173066581748995e-257
3740,3740,3740,MTCS001,5.1,0.1833051537496071,5.426229395392955e-256,9.946558136031432e-257
8377,8377,1054,TNCS008,5.4,0.09187020291738728,5.37398589521673e-256,4.937091746687381e-257
1701,1701,1701,MTCS001,5.0,0.230767516168217,5.324169864037818e-256,1.2286454551816809e-256
6925,6925,6925,MTCS001,5.3,0.1156577330393856,5.2030133979132384e-256,6.0176873457619594e-257
7206,7206,7206,TNCS008,5.3,0.1156577330393856,4.902001977026697e-256,5.669544360174942e-257
12065,12065,184,ITCS068,6.0,0.023076751616821708,4.8728635099654173e-256,1.1244986088214594e-257
9846,9846,1353,ITCS068,5.6,0.057966179269611263,4.8179832011970704e-256,2.7928007795856495e-257
2247,2247,2247,TNCS008,5.0,0.230767516168217,4.5388237298616976e-256,1.0474130784655463e-256
6580,6580,6580,ITCS055,5.3,0.1156577330393856,4.328654344470807e-256,5.006423485925813e-257
5827,5827,5827,TNCS008,5.2,0.14560445919378828,4.258740997746041e-256,6.200916798232266e-257
4164,4164,4164,TNCS008,5.1,0.1833051537496071,4.0640737550738083e-256,7.449656645235475e-257
8145,8145,822,MTCS001,5.4,0.09187020291738728,3.893590916849849e-256,3.577049876082916e-257
2823,2823,2823,ITCS016,5.1,0.1833051537496071,3.7553398902803e-256,6.88373155969863e-257
9787,9787,1294,ITCS053,5.6,0.057966179269611263,3.7344561106637976e-256,2.164721523852329e-257
2246,2246,2246,TNCS008,5.0,0.230767516168217,3.5022081656338845e-256,8.081958794873791e-257
10997,10997,2504,ITCS015,5.8,0.03657418654161676,3.4694699209880315e-256,1.2689304009074462e-257
9020,9020,527,ITCS082,5.5,0.07297509610712982,3.0522489667280775e-256,2.2273816168986914e-257
4723,4723,4723,ITCS016,5.2,0.14560445919378828,2.965166066279355e-256,4.317414015003781e-257
2245,2245,2245,TNCS008,5.0,0.230767516168217,2.690202499075077e-256,6.208113487010857e-257
4163,4163,4163,TNCS008,5.1,0.1833051537496071,2.6088111063618983e-256,4.7820852095535034e-257
5475,5475,5475,MTCS001,5.2,0.14560445919378828,2.4498250571921108e-256,3.5670545257184876e-257
7205,7205,7205,TNCS008,5.3,0.1156577330393856,2.422308319148747e-256,2.801586889151886e-257
8376,8376,1053,TNCS008,5.4,0.09187020291738728,2.3990090923209732e-256,2.2039745211218486e-257
2824,2824,2824,ITCS016,5.1,0.1833051537496071,2.3836203575338343e-256,4.3692989611843296e-257
5826,5826,5826,TNCS008,5.2,0.14560445919378828,2.2783441728725158e-256,3.3173707114842154e-257
2244,2244,2244,TNCS008,5.0,0.230767516168217,2.05722734859172e-256,4.747412454278379e-257
1700,1700,1700,MTCS001,5.0,0.230767516168217,1.9019777457419142e-256,4.389146801920861e-257
9862,9862,1369,ITCS080,5.6,0.057966179269611263,1.7483246876578256e-256,1.0134370226626064e-257
4162,4162,4162,TNCS008,5.1,0.1833051537496071,1.6660604098063764e-256,3.0539745957569124e-257
3739,3739,3739,MTCS001,5.1,0.1833051537496071,1.6589393488171428e-256,3.0409213239619944e-257
2243,2243,2243,TNCS008,5.0,0.230767516168217,1.5661884433269553e-256,3.614254169179278e-257
4724,4724,4724,ITCS016,5.2,0.14560445919378828,1.5586938271506384e-256,2.269527717509648e-257
2825,2825,2825,ITCS016,5.1,0.1833051537496071,1.510157429765538e-256,2.768196398492834e-257
9015,9015,522,ITCS080,5.5,0.07297509610712982,1.4963181476059843e-256,1.0919396062838918e-257
5825,5825,5825,TNCS008,5.2,0.14560445919378828,1.2125576314784116e-256,1.7655379817271494e-257
7204,7204,7204,TNCS008,5.3,0.1156577330393856,1.1885313440102047e-256,1.3746284089447443e-257
6924,6924,6924,MTCS001,5.3,0.1156577330393856,1.188071973636133e-256,1.3740971115838383e-257
2242,2242,2242,TNCS008,5.0,0.230767516168217,1.1870812120418427e-256,2.7393978279285255e-257
10998,10998,2505,ITCS015,5.8,0.03657418654161676,1.1766405821694312e-256,4.303467214470132e-258
7870,7870,547,ITCS055,5.4,0.09187020291738728,1.1458852404462854e-256,1.0527270955983935e-257
8375,8375,1052,TNCS008,5.4,0.09187020291738728,1.126209265731589e-256,1.034650737702028e-257
4161,4161,4161,TNCS008,5.1,0.1833051537496071,1.0585895826605051e-256,1.940449262073163e-257
6581,6581,6581,ITCS055,5.3,0.1156577330393856,9.989056322908006e-257,1.155311609510281e-257
2241,2241,2241,TNCS008,5.0,0.230767516168217,9.827549218302611e-257,2.267879123128596e-257
2826,2826,2826,ITCS016,5.1,0.1833051537496071,9.545955202711383e-257,1.749822786119872e-257
8940,8940,447,ITCS055,5.5,0.07297509610712982,9.436694606147998e-257,6.886436958172838e-258
10559,10559,2066,ITCS068,5.7,0.04604417285294149,8.464052197269235e-257,3.897202824073839e-258
2240,2240,2240,TNCS008,5.0,0.230767516168217,8.18157074950484e-257,1.8880407602177695e-257
4725,4725,4725,ITCS016,5.2,0.14560445919378828,8.154039747226417e-257,1.1872645476395567e-257
9019,9019,526,ITCS082,5.5,0.07297509610712982,7.355386174735985e-257,5.367600130064125e-258
5474,5474,5474,MTCS001,5.2,0.14560445919378828,6.938615504616743e-257,1.0102933581033552e-257
1699,1699,1699,MTCS001,5.0,0.230767516168217,6.809517385484418e-257,1.5714154133525302e-257
2239,2239,2239,TNCS008,5.0,0.230767516168217,6.779273304432916e-257,1.564436061889485e-257
9812,9812,1319,ITCS055,5.6,0.057966179269611263,6.5655990054891085e-257,3.8058268896456308e-258
5824,5824,5824,TNCS008,5.2,0.14560445919378828,6.420420081919239e-257,9.348417938247888e-258
9786,9786,1293,ITCS053,5.6,0.057966179269611263,6.419868403728095e-257,3.7213524277781585e-258
4160,4160,4160,TNCS008,5.1,0.1833051537496071,6.2820381985901615e-257,1.1515299778534744e-257
11653,11653,3160,ITCS068,5.9,0.02905190903207895,6.021142446029044e-257,1.7492568261122514e-258
2827,2827,2827,ITCS016,5.1,0.1833051537496071,6.018138621107028e-257,1.1031558252284722e-257
7203,7203,7203,TNCS008,5.3,0.1156577330393856,5.7911864152529696e-257,6.697954923966445e-258
2238,2238,2238,TNCS008,5.0,0.230767516168217,5.5910304805661065e-257,1.2902282168210331e-257
10572,10572,2079,ITCS080,5.7,0.04604417285294149,5.58246438447734e-257,2.5703995506426423e-258
8374,8374,1051,TNCS008,5.4,0.09187020291738728,5.239218262297508e-257,4.813280448857532e-258
3738,3738,3738,MTCS001,5.1,0.1833051537496071,5.087408918748957e-257,9.325482740384e-258
9845,9845,1352,ITCS068,5.6,0.057966179269611263,4.859901800632187e-257,2.8170993900815194e-258
11153,11153,2660,ITCS068,5.8,0.03657418654161676,4.811113307114018e-257,1.7596255556724283e-258
2237,2237,2237,TNCS008,5.0,0.230767516168217,4.5895522745523774e-257,1.059119578722643e-257
4726,4726,4726,ITCS016,5.2,0.14560445919378828,4.0467555799365404e-257,5.89225657706105e-258
10999,10999,2506,ITCS015,5.8,0.03657418654161676,3.892433991397042e-257,1.4236260690228528e-258
2828,2828,2828,ITCS016,5.1,0.1833051537496071,3.7828387740458584e-257,6.934138430864513e-258
2236,2236,2236,TNCS008,5.0,0.230767516168217,3.749956278734109e-257,8.653680961828804e-258
4159,4159,4159,TNCS008,5.1,0.1833051537496071,3.547765074151077e-257,6.503236223847495e-258
5823,5823,5823,TNCS008,5.2,0.14560445919378828,3.3824815506499704e-257,4.925043969153553e-258
2235,2235,2235,TNCS008,5.0,0.230767516168217,3.0497720856514193e-257,7.037883290849408e-258
7202,7202,7202,TNCS008,5.3,0.1156577330393856,2.8025308509318276e-257,3.241343649917155e-258
6923,6923,6923,MTCS001,5.3,0.1156577330393856,2.7244290653120382e-257,3.151012895206026e-258
2234,2234,2234,TNCS008,5.0,0.230767516168217,2.4688910751183177e-257,5.69739861094933e-258
1698,1698,1698,MTCS001,5.0,0.230767516168217,2.4433397959978115e-257,5.63843455877373e-258
8373,8373,1050,TNCS008,5.4,0.09187020291738728,2.4156976800763267e-257,2.2193063605567383e-258
2829,2829,2829,ITCS016,5.1,0.1833051537496071,2.3701836684390707e-257,4.344668817580316e-258
9014,9014,521,ITCS080,5.5,0.07297509610712982,2.3586816215097217e-257,1.7212501801579275e-258
6582,6582,6582,ITCS055,5.3,0.1156577330393856,2.3149831939633957e-257,2.6774570823808263e-258
7871,7871,548,ITCS055,5.4,0.09187020291738728,2.195752906600848e-257,2.0172426508586282e-258
9861,9861,1368,ITCS080,5.6,0.057966179269611263,2.054827284554241e-257,1.1911048674455964e-258
4727,4727,4727,ITCS016,5.2,0.14560445919378828,1.999835454049572e-257,2.9118495976345196e-258
4158,4158,4158,TNCS008,5.1,0.1833051537496071,1.995312452585687e-257,3.6575105589972494e-258
2233,2233,2233,TNCS008,5.0,0.230767516168217,1.9894731983356872e-257,4.591057884631651e-258
5473,5473,5473,MTCS001,5.2,0.14560445919378828,1.9708764049267055e-257,2.8696839307715064e-258
5822,5822,5822,TNCS008,5.2,0.14560445919378828,1.8047483730890375e-257,2.6277941084449855e-258
9018,9018,525,ITCS082,5.5,0.07297509610712982,1.764946553652365e-257,1.287971443767289e-258
4728,4728,4728,ITCS016,5.2,0.14560445919378828,1.7185461311550488e-257,2.50227980026408e-258
2232,2232,2232,TNCS008,5.0,0.230767516168217,1.5958215027141758e-257,3.682637644291819e-258
3737,3737,3737,MTCS001,5.1,0.1833051537496071,1.5649262404293706e-257,2.868590451087004e-258
2830,2830,2830,ITCS016,5.1,0.1833051537496071,1.4800012273084743e-257,2.712918525213871e-258
7201,7201,7201,TNCS008,5.3,0.1156577330393856,1.3471294052469834e-257,1.558059331215619e-258
11000,11000,2507,ITCS015,5.8,0.03657418654161676,1.3146327840239206e-257,4.808162467661585e-259
8941,8941,448,ITCS055,5.5,0.07297509610712982,1.3048123509764622e-257,9.521880671427734e-259
2231,2231,2231,TNCS008,5.0,0.230767516168217,1.274234053911551e-257,2.9405182763812653e-258
5038,5038,5038,ITCS055,5.2,0.14560445919378828,1.2495834422450133e-257,1.8194492132559753e-258
4157,4157,4157,TNCS008,5.1,0.1833051537496071,1.1176166519589148e-257,2.0486489222045e-258
9785,9785,1292,ITCS053,5.6,0.057966179269611263,1.107413185698735e-257,6.419251124774418e-259
8372,8372,1049,TNCS008,5.4,0.09187020291738728,1.1041186426284108e-257,1.0143560374314231e-258
2230,2230,2230,TNCS008,5.0,0.230767516168217,1.0128416951746015e-257,2.3373096226704915e-258
5821,5821,5821,TNCS008,5.2,0.14560445919378828,9.648374272403219e-258,1.4048463180325312e-258
2831,2831,2831,ITCS016,5.1,0.1833051537496071,9.208651734498223e-258,1.6879933220187828e-258
1697,1697,1697,MTCS001,5.0,0.230767516168217,8.786324162409785e-258,2.0275982032080958e-258
12064,12064,183,ITCS068,6.0,0.023076751616821708,8.669967217166498e-258,2.000746799965382e-259
2229,2229,2229,TNCS008,5.0,0.230767516168217,8.014388126663491e-258,1.8494604415981835e-258
9813,9813,1320,ITCS055,5.6,0.057966179269611263,6.786211568621086e-258,3.9337075634819974e-259
7200,7200,7200,TNCS008,5.3,0.1156577330393856,6.432713557510469e-258,7.439930673533823e-259
2228,2228,2228,TNCS008,5.0,0.230767516168217,6.313130114922835e-258,1.4568653558675128e-258
6922,6922,6922,MTCS001,5.3,0.1156577330393856,6.274153019626856e-258,7.256543149922579e-259
4156,4156,4156,TNCS008,5.1,0.1833051537496071,6.234831939230503e-258,1.1428768272236083e-258
10558,10558,2065,ITCS068,5.7,0.04604417285294149,6.152168335889691e-258,2.832715022780983e-259
2832,2832,2832,ITCS016,5.1,0.1833051537496071,5.708682575198696e-258,1.0464309371545e-258
5472,5472,5472,MTCS001,5.2,0.14560445919378828,5.614332676550458e-258,8.174718731031433e-259
6583,6583,6583,ITCS055,5.3,0.1156577330393856,5.3879634141654625e-258,6.231596341815257e-259
5820,5820,5820,TNCS008,5.2,0.14560445919378828,5.132153364429229e-258,7.472644151272988e-259
8371,8371,1048,TNCS008,5.4,0.09187020291738728,5.003272810527603e-258,4.596516883542174e-259
9844,9844,1351,ITCS068,5.6,0.057966179269611263,4.961787339226639e-258,2.876158544032988e-259
2227,2227,2227,TNCS008,5.0,0.230767516168217,4.950783994184208e-258,1.1424801254232544e-258
3736,3736,3736,MTCS001,5.1,0.1833051537496071,4.828579601711142e-258,8.851035262838775e-259
10571,10571,2078,ITCS080,5.7,0.04604417285294149,4.776687813534337e-258,2.1993863935091413e-259
7988,7988,665,ITCS082,5.4,0.09187020291738728,4.533781089936867e-258,4.165193887155132e-259
7872,7872,549,ITCS055,5.4,0.09187020291738728,4.231988795231651e-258,3.887936693620411e-259
9017,9017,524,ITCS082,5.5,0.07297509610712982,4.217257513777202e-258,3.077547723764067e-259
11001,11001,2508,ITCS015,5.8,0.03657418654161676,4.0099328347266837e-258,1.4666003151664783e-259
2226,2226,2226,TNCS008,5.0,0.230767516168217,3.865160597367745e-258,8.919535106458164e-259
9013,9013,520,ITCS080,5.5,0.07297509610712982,3.738166859077786e-258,2.7279308580568904e-259
5039,5039,5039,ITCS055,5.2,0.14560445919378828,3.5921146906968185e-258,5.230279169009723e-259
2833,2833,2833,ITCS016,5.1,0.1833051537496071,3.5256620531976865e-258,6.462720247305573e-259
4155,4155,4155,TNCS008,5.1,0.1833051537496071,3.4644200644039665e-258,6.350460525587928e-259
1696,1696,1696,MTCS001,5.0,0.230767516168217,3.1665438308650785e-258,7.307354546865248e-259
7199,7199,7199,TNCS008,5.3,0.1156577330393856,3.1166209888480976e-258,3.6046131831313926e-259
2225,2225,2225,TNCS008,5.0,0.230767516168217,3.0042429579096404e-258,6.93281685362665e-259
5819,5819,5819,TNCS008,5.2,0.14560445919378828,2.7163473968927965e-258,3.955122937070302e-259
11152,11152,2659,ITCS068,5.8,0.03657418654161676,2.497219743471486e-258,9.133378073313448e-260
9860,9860,1367,ITCS080,5.6,0.057966179269611263,2.434694771117832e-258,1.4112995356940141e-259
2224,2224,2224,TNCS008,5.0,0.230767516168217,2.324803608916907e-258,5.364891544086615e-259
8370,8370,1047,TNCS008,5.4,0.09187020291738728,2.248153296807099e-258,2.0653829956706137e-259
7987,7987,664,ITCS082,5.4,0.09187020291738728,2.174387424241596e-258,1.9976141388609048e-259
2834,2834,2834,ITCS016,5.1,0.1833051537496071,2.1692079380592347e-258,3.9762699460081624e-259
11652,11652,3159,ITCS068,5.9,0.02905190903207895,1.9782867891242016e-258,5.747300783699986e-260
4154,4154,4154,TNCS008,5.1,0.1833051537496071,1.9174945321960666e-258,3.514866300382309e-259
9784,9784,1291,ITCS053,5.6,0.057966179269611263,1.9059258263232431e-258,1.104792381232351e-259
8942,8942,449,ITCS055,5.5,0.07297509610712982,1.8201400076121141e-258,1.3282489198392602e-259
2223,2223,2223,TNCS008,5.0,0.230767516168217,1.7911465395240061e-258,4.13338438019252e-259
5471,5471,5471,MTCS001,5.2,0.14560445919378828,1.603954951733006e-258,2.3354299331828313e-259
7198,7198,7198,TNCS008,5.3,0.1156577330393856,1.558681333952741e-258,1.8027354961577955e-259
8993,8993,500,ITCS068,5.5,0.07297509610712982,1.5344500306886945e-258,1.1197663846109579e-259
3735,3735,3735,MTCS001,5.1,0.1833051537496071,1.494411946744006e-258,2.739334116631597e-259
6921,6921,6921,MTCS001,5.3,0.1156577330393856,1.451074582963898e-258,1.678279967366763e-259
5818,5818,5818,TNCS008,5.2,0.14560445919378828,1.4306826006682948e-258,2.0831376634826964e-259
2222,2222,2222,TNCS008,5.0,0.230767516168217,1.3739776092397462e-258,3.170694001550013e-259
11002,11002,2509,ITCS015,5.8,0.03657418654161676,1.3470389589917624e-258,4.9266854164989965e-260
2835,2835,2835,ITCS016,5.1,0.1833051537496071,1.3294977453603988e-258,2.4370378862304388e-259
6584,6584,6584,ITCS055,5.3,0.1156577330393856,1.2593772767581442e-258,1.4565672087116188e-259
1695,1695,1695,MTCS001,5.0,0.230767516168217,1.1437148321175622e-258,2.639322310125191e-259
4153,4153,4153,TNCS008,5.1,0.1833051537496071,1.0572052777647263e-258,1.9379117598555923e-259
2221,2221,2221,TNCS008,5.0,0.230767516168217,1.049402477957492e-258,2.4216800329902253e-259
5040,5040,5040,ITCS055,5.2,0.14560445919378828,1.0356126549807982e-258,1.5078982056272237e-259
8369,8369,1046,TNCS008,5.4,0.09187020291738728,9.910610075648246e-259,9.104897586849072e-260
7873,7873,550,ITCS055,5.4,0.09187020291738728,8.204392879114332e-259,7.537392386182008e-260
2836,2836,2836,ITCS016,5.1,0.1833051537496071,8.116472371050957e-259,1.4877912158799337e-259
2220,2220,2220,TNCS008,5.0,0.230767516168217,7.980475135929556e-259,1.8416344249606775e-259
7197,7197,7197,TNCS008,5.3,0.1156577330393856,7.74177295235848e-259,8.953959093754132e-260
5817,5817,5817,TNCS008,5.2,0.14560445919378828,7.499038129214273e-259,1.091893391277842e-259
9814,9814,1321,ITCS055,5.6,0.057966179269611263,7.100867523882037e-259,4.116101598591068e-260
7986,7986,663,ITCS082,5.4,0.09187020291738728,7.001156363594547e-259,6.431976557797883e-260
8992,8992,499,ITCS068,5.5,0.07297509610712982,6.439192568563017e-259,4.6990069654320234e-260
2219,2219,2219,TNCS008,5.0,0.230767516168217,6.04296557288e-259,1.3945201555435641e-259
9012,9012,519,ITCS080,5.5,0.07297509610712982,5.956829116997288e-259,4.347001773066264e-260
4152,4152,4152,TNCS008,5.1,0.1833051537496071,5.806705814029165e-259,1.0643991020193535e-259
9843,9843,1350,ITCS068,5.6,0.057966179269611263,5.1270234500800086e-259,2.9719396042683862e-260
2837,2837,2837,ITCS016,5.1,0.1833051537496071,4.9354757275609125e-259,9.04698137068007e-260
3734,3734,3734,MTCS001,5.1,0.1833051537496071,4.639206510556868e-259,8.503904626938049e-260
5470,5470,5470,MTCS001,5.2,0.14560445919378828,4.595584615029586e-259,6.691376125506766e-260
2218,2218,2218,TNCS008,5.0,0.230767516168217,4.5563471233202774e-259,1.0514569084488211e-259
10557,10557,2064,ITCS068,5.7,0.04604417285294149,4.5454281472921474e-259,2.0929047930454523e-260
1694,1694,1694,MTCS001,5.0,0.230767516168217,4.140024779459734e-259,9.553832352307932e-260
10570,10570,2077,ITCS080,5.7,0.04604417285294149,4.133501169792588e-259,1.9032364234976576e-260
11003,11003,2510,ITCS015,5.8,0.03657418654161676,4.027341963999091e-259,1.4729675625818395e-260
5816,5816,5816,TNCS008,5.2,0.14560445919378828,3.9120461925312994e-259,5.696113702046384e-260
7196,7196,7196,TNCS008,5.3,0.1156577330393856,3.819277721003941e-259,4.4172900305914685e-260
8368,8368,1045,TNCS008,5.4,0.09187020291738728,3.533296802088783e-259,3.2460469417525207e-260
2217,2217,2217,TNCS008,5.0,0.230767516168217,3.4208933020847493e-259,7.894310503985877e-260
6920,6920,6920,MTCS001,5.3,0.1156577330393856,3.370328802082889e-259,3.898045888462551e-260
9783,9783,1290,ITCS053,5.6,0.057966179269611263,3.274234677508373e-259,1.8979487428722817e-260
4151,4151,4151,TNCS008,5.1,0.1833051537496071,3.1773807270243764e-259,5.824302626882417e-260
5041,5041,5041,ITCS055,5.2,0.14560445919378828,2.994395850750925e-259,4.35997388460712e-260
2838,2838,2838,ITCS016,5.1,0.1833051537496071,2.989146324784206e-259,5.479259266446419e-260
6585,6585,6585,ITCS055,5.3,0.1156577330393856,2.9562557382706253e-259,3.419138369730558e-260
9859,9859,1366,ITCS080,5.6,0.057966179269611263,2.9083840747398887e-259,1.6858791266125488e-260
8943,8943,450,ITCS055,5.5,0.07297509610712982,2.5613684045214935e-259,1.8691610548572176e-260
2216,2216,2216,TNCS008,5.0,0.230767516168217,2.55755659533207e-259,5.902009829644235e-260
7985,7985,662,ITCS082,5.4,0.09187020291738728,2.251634761818583e-259,2.0685814246411616e-260
5815,5815,5815,TNCS008,5.2,0.14560445919378828,2.0312822240828022e-259,2.9576374970753188e-260
2215,2215,2215,TNCS008,5.0,0.230767516168217,1.9040941446667868e-259,4.394030763152e-260
7195,7195,7195,TNCS008,5.3,0.1156577330393856,1.871662745061748e-259,2.164722701081153e-260
2839,2839,2839,ITCS016,5.1,0.1833051537496071,1.8030968512228855e-259,3.305169455388434e-260
4150,4150,4150,TNCS008,5.1,0.1833051537496071,1.7322123909658716e-259,3.175234586529736e-260
11004,11004,2511,ITCS015,5.8,0.03657418654161676,1.6290969729486794e-259,5.958289658300819e-261
7874,7874,551,ITCS055,5.4,0.09187020291738728,1.5998734445752592e-259,1.4698069799526841e-260
1693,1693,1693,MTCS001,5.0,0.230767516168217,1.5018963756109e-259,3.465888961417749e-260
9815,9815,1322,ITCS055,5.6,0.057966179269611263,1.4731860817751485e-259,8.539496851367446e-261
3733,3733,3733,MTCS001,5.1,0.1833051537496071,1.451505286163517e-259,2.660683996485709e-260
2214,2214,2214,TNCS008,5.0,0.230767516168217,1.4116939174713018e-259,3.2577309892463226e-260
11151,11151,2658,ITCS068,5.8,0.03657418654161676,1.324270050099042e-259,4.8434099843798535e-261
5469,5469,5469,MTCS001,5.2,0.14560445919378828,1.3205246981956198e-259,1.9227428453281372e-260
8367,8367,1044,TNCS008,5.4,0.09187020291738728,1.2529949616108877e-259,1.1511290137765614e-260
2840,2840,2840,ITCS016,5.1,0.1833051537496071,1.0833381249563252e-259,1.9858146155793027e-260
5814,5814,5814,TNCS008,5.2,0.14560445919378828,1.0498712487869139e-259,1.5286593540272574e-260
2213,2213,2213,TNCS008,5.0,0.230767516168217,1.0423002208313836e-259,2.4052903306284246e-260
9011,9011,518,ITCS080,5.5,0.07297509610712982,9.54465321108917e-260,6.965219853884574e-261
4149,4149,4149,TNCS008,5.1,0.1833051537496071,9.409117478172808e-260,1.7247397259845818e-260
7194,7194,7194,TNCS008,5.3,0.1156577330393856,9.11228279197966e-260,1.0539059705341709e-260
8991,8991,498,ITCS068,5.5,0.07297509610712982,9.004582157733987e-260,6.571102483651842e-261
5042,5042,5042,ITCS055,5.2,0.14560445919378828,8.683364550361544e-260,1.2643365993379053e-260
6919,6919,6919,MTCS001,5.3,0.1156577330393856,7.861455035657164e-260,9.0923806781517e-261
2212,2212,2212,TNCS008,5.0,0.230767516168217,7.664019189042611e-260,1.768606672120916e-260
7984,7984,661,ITCS082,5.4,0.09187020291738728,7.261754124829978e-260,6.671388249843041e-261
6586,6586,6586,ITCS055,5.3,0.1156577330393856,6.969209534012422e-260,8.060429757803497e-261
11651,11651,3158,ITCS068,5.9,0.02905190903207895,6.69228964348922e-260,1.9442378993897289e-261
2841,2841,2841,ITCS016,5.1,0.1833051537496071,6.4831390346671206e-260,1.188392797529736e-260
11005,11005,2512,ITCS015,5.8,0.03657418654161676,6.299619395659771e-260,2.304034549180475e-261
9782,9782,1289,ITCS053,5.6,0.057966179269611263,5.6157794465289786e-260,3.255252781360971e-261
2211,2211,2211,TNCS008,5.0,0.230767516168217,5.6123302159461505e-260,1.2951435038497262e-260
1692,1692,1692,MTCS001,5.0,0.230767516168217,5.460417004085351e-260,1.2600868692754733e-260
5813,5813,5813,TNCS008,5.2,0.14560445919378828,5.401728522950679e-260,7.865157602958944e-261
9842,9842,1349,ITCS068,5.6,0.057966179269611263,5.3613522659940226e-260,3.1077710657814607e-261
4148,4148,4148,TNCS008,5.1,0.1833051537496071,5.2421719244785125e-260,9.609171305984074e-261
